Date/Time,Lat,Lon
4/5/2014 0:28,40.7897,-73.9797
4/5/2014 0:28,40.7665,-73.9688
4/5/2014 0:28,40.6331,-73.9246
4/5/2014 0:28,40.7193,-73.9857
4/5/2014 0:28,40.7204,-73.9427
4/5/2014 0:28,40.7213,-74.0004
4/5/2014 0:28,40.7195,-73.9868
4/5/2014 0:28,40.6982,-73.9373
4/5/2014 0:29,40.734,-74.0003
4/5/2014 0:29,40.7549,-73.994
4/5/2014 0:29,40.7222,-73.9576
4/5/2014 0:29,40.7595,-73.9838
4/5/2014 0:29,40.7386,-73.9847
4/5/2014 0:29,40.7294,-73.9858
4/5/2014 0:29,40.7462,-73.9566
4/5/2014 0:29,40.7187,-73.962
4/5/2014 0:29,40.6946,-73.9504
4/5/2014 0:29,40.7275,-73.9994
4/5/2014 0:30,40.7218,-73.9582
4/5/2014 0:30,40.7224,-74.0011
4/5/2014 0:30,40.7469,-73.956
4/5/2014 0:30,40.7628,-73.9932
4/5/2014 0:30,40.7135,-73.9493
4/5/2014 0:30,40.7428,-73.9946
4/5/2014 0:30,40.724,-74.0045
4/5/2014 0:30,40.7577,-73.9714
4/5/2014 0:30,40.7486,-73.9708
4/5/2014 0:30,40.7177,-73.9904
4/5/2014 0:31,40.7423,-74.0039
4/5/2014 0:31,40.715,-74.0081
4/5/2014 0:31,40.7413,-74.0061
4/5/2014 0:31,40.7417,-74.003
4/5/2014 0:31,40.72,-74.0074
4/5/2014 0:31,40.7199,-74.0073
4/5/2014 0:31,40.772,-73.9875
4/5/2014 0:31,40.7395,-74.0075
4/5/2014 0:31,40.7651,-73.9728
4/5/2014 0:32,40.7462,-73.994
4/5/2014 0:32,40.7284,-73.9489
4/5/2014 0:32,40.7284,-73.9489
4/5/2014 0:32,40.722,-74.0041
4/5/2014 0:32,40.7346,-74.0008
4/5/2014 0:32,40.743,-73.9813
4/5/2014 0:32,40.7154,-73.9445
4/5/2014 0:32,40.7358,-74.0323
4/5/2014 0:32,40.7357,-73.957
4/5/2014 0:32,40.7097,-74.0067
4/5/2014 0:32,40.7574,-73.9825
4/5/2014 0:32,40.7517,-74.0035
4/5/2014 0:33,40.7367,-74.0045
4/5/2014 0:33,40.733,-73.9998
4/5/2014 0:33,40.7253,-73.9496
4/5/2014 0:33,40.7216,-74.0011
4/5/2014 0:33,40.7763,-73.9015
4/5/2014 0:33,40.7479,-73.9401
4/5/2014 0:33,40.7353,-74.0049
4/5/2014 0:33,40.7015,-73.9552
4/5/2014 0:33,40.7355,-73.9753
4/5/2014 0:33,40.756,-73.9929
4/5/2014 0:33,40.738,-73.9964
4/5/2014 0:33,40.7399,-74.0023
4/5/2014 0:33,40.7369,-73.9887
4/5/2014 0:33,40.6845,-73.9586
4/5/2014 0:33,40.6839,-73.8068
4/5/2014 0:33,40.7387,-73.9853
4/5/2014 0:33,40.723,-74.0494
4/5/2014 0:34,40.706,-74.0085
4/5/2014 0:34,40.6709,-73.9374
4/5/2014 0:34,40.7422,-74.0039
4/5/2014 0:34,40.7473,-73.9876
4/5/2014 0:34,40.7215,-73.9923
4/5/2014 0:34,40.8001,-73.955
4/5/2014 0:34,40.7352,-74.0065
