Date/Time,Lat,Lon
4/1/2014 5:37:00 AM,40.7789,-73.9515
4/1/2014 5:37:00 AM,40.7957,-73.9756
4/1/2014 5:37:00 AM,40.7255,-73.9931
4/1/2014 5:37:00 AM,40.7377,-74.0065
4/1/2014 5:37:00 AM,40.6878,-73.9375
4/1/2014 5:38:00 AM,40.7031,-74.0112
4/1/2014 5:38:00 AM,40.7353,-74.0069
4/1/2014 5:39:00 AM,40.7074,-74.0073
4/1/2014 5:39:00 AM,40.7236,-73.9795
4/1/2014 5:39:00 AM,40.7129,-73.9676
4/1/2014 5:39:00 AM,40.7376,-74.0094
4/1/2014 5:39:00 AM,40.7654,-73.9641
4/1/2014 5:40:00 AM,40.7379,-73.9944
4/1/2014 5:40:00 AM,40.737,-73.9981
4/1/2014 5:40:00 AM,40.8021,-73.7047
4/1/2014 5:40:00 AM,40.7476,-73.9722
4/1/2014 5:40:00 AM,40.7205,-74.0021
4/1/2014 5:41:00 AM,40.7748,-73.9585
4/1/2014 5:44:00 AM,40.7361,-74.0039
4/1/2014 5:44:00 AM,40.7395,-73.987
4/1/2014 5:44:00 AM,40.7395,-73.987
4/1/2014 5:44:00 AM,40.7565,-73.9939
4/1/2014 5:44:00 AM,40.784,-73.9724
4/1/2014 5:44:00 AM,40.7749,-73.9628
4/1/2014 5:44:00 AM,40.7392,-74.0026
4/1/2014 5:45:00 AM,40.7839,-73.9821
4/1/2014 5:45:00 AM,40.7201,-74.0099
4/1/2014 5:46:00 AM,40.7233,-73.9939
4/1/2014 5:46:00 AM,40.744,-73.9914
4/1/2014 5:47:00 AM,40.7299,-73.9778
4/1/2014 5:47:00 AM,40.6456,-73.7767
4/1/2014 5:48:00 AM,40.7651,-73.9615
4/1/2014 5:48:00 AM,40.759,-73.9706
4/1/2014 5:48:00 AM,40.7644,-73.9688
4/1/2014 5:48:00 AM,40.7322,-73.9546
4/1/2014 5:48:00 AM,40.7975,-73.9714
4/1/2014 5:49:00 AM,40.6923,-73.9698
4/1/2014 5:49:00 AM,40.7289,-73.9906
4/1/2014 5:49:00 AM,40.768,-73.9587
4/1/2014 5:49:00 AM,40.7344,-73.9897
4/1/2014 5:50:00 AM,40.7722,-73.9602
4/1/2014 5:50:00 AM,40.744,-73.9725
4/1/2014 5:50:00 AM,40.7679,-73.9877
4/1/2014 5:50:00 AM,40.6199,-74.025
4/1/2014 5:51:00 AM,40.8516,-73.9275
4/1/2014 5:51:00 AM,40.7386,-73.9976
4/1/2014 5:52:00 AM,40.7372,-74.0015
4/1/2014 5:52:00 AM,40.7482,-73.9567
4/1/2014 5:52:00 AM,40.733,-73.9925
4/1/2014 5:52:00 AM,40.7423,-73.9837
4/1/2014 5:53:00 AM,40.7677,-73.9676
4/1/2014 5:53:00 AM,40.6452,-73.7808
4/1/2014 5:53:00 AM,40.6777,-73.9647
4/1/2014 5:53:00 AM,40.7062,-74.0169
4/1/2014 5:54:00 AM,40.6671,-73.9802
4/1/2014 5:54:00 AM,40.716,-74.0087
4/1/2014 5:55:00 AM,40.7079,-74.0015
4/1/2014 5:55:00 AM,40.7754,-73.9782
4/1/2014 5:57:00 AM,40.6779,-73.9803
4/1/2014 5:57:00 AM,40.7794,-73.9836
4/1/2014 5:57:00 AM,40.6486,-73.783
4/1/2014 5:57:00 AM,40.7344,-73.9895
4/1/2014 5:58:00 AM,40.7519,-73.9811
4/1/2014 5:58:00 AM,40.7253,-73.9925
4/1/2014 5:59:00 AM,40.7339,-74.0098
4/1/2014 5:59:00 AM,40.6949,-73.9833
